@RELATION music

@ATTRIBUTE escala {C+,B,A,F+,E,D,E-,B-,F,G,C,A-,D-}
@ATTRIBUTE armadura {2/8,3/8,1/4,9/8,2/2,3/4,4/4,6/8,2/4}
@ATTRIBUTE g1 NUMERIC
@ATTRIBUTE g2 NUMERIC
@ATTRIBUTE g3 NUMERIC
@ATTRIBUTE g4 NUMERIC
@ATTRIBUTE g5 NUMERIC
@ATTRIBUTE g6 NUMERIC
@ATTRIBUTE g7 NUMERIC
@ATTRIBUTE g8 NUMERIC
@ATTRIBUTE g9 NUMERIC
@ATTRIBUTE g10 NUMERIC
@ATTRIBUTE g11 NUMERIC
@ATTRIBUTE g12 NUMERIC
@ATTRIBUTE acorde1 NUMERIC
@ATTRIBUTE acorde2 NUMERIC
@ATTRIBUTE acorde3 NUMERIC
@ATTRIBUTE acorde4 NUMERIC
@ATTRIBUTE acorde5 NUMERIC
@ATTRIBUTE RHSonidos NUMERIC
@ATTRIBUTE LHSonidos NUMERIC
@ATTRIBUTE AmbasSonidos NUMERIC
@ATTRIBUTE RHSilencios NUMERIC
@ATTRIBUTE LHSilencios NUMERIC
@ATTRIBUTE AmbasSilencios NUMERIC
@ATTRIBUTE MasRuidosa {R,L,B}
@ATTRIBUTE O1 NUMERIC
@ATTRIBUTE O2 NUMERIC
@ATTRIBUTE O3 NUMERIC
@ATTRIBUTE O4 NUMERIC
@ATTRIBUTE O5 NUMERIC
@ATTRIBUTE O6 NUMERIC
@ATTRIBUTE O7 NUMERIC
@ATTRIBUTE RHMasGrave NUMERIC
@ATTRIBUTE RHMasAguda NUMERIC
@ATTRIBUTE LHMasGrave NUMERIC
@ATTRIBUTE LHMasAguda NUMERIC
@ATTRIBUTE RHAmplitud NUMERIC
@ATTRIBUTE LHAmplitud NUMERIC
@ATTRIBUTE TotalAmplitud NUMERIC
@ATTRIBUTE Compositor {Bach,Mozart,Muzio,Beethoven,Debussy,Joplin}

@DATA
C+,"3/4",3,1,2,0,4,2,0,6,0,4,0,2,0,4,0,4,0,0.75,0.6667,0.75,0.0,0.0833,0.0,R,1,5,3,8,7,0,0,58,82,32,56,24,24,50,Beethoven
C+,"3/4",6,0,4,0,1,3,1,4,0,3,1,1,0,4,0,4,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,1,11,8,4,0,0,54,75,46,55,21,9,29,Beethoven
C+,"3/4",9,0,0,0,5,5,0,4,0,3,4,0,0,4,2,4,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,6,10,10,4,0,0,53,73,37,49,20,12,36,Beethoven
C+,"3/4",4,0,0,4,8,4,1,2,0,1,0,0,0,4,0,4,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,4,12,8,0,0,0,52,66,43,49,14,6,23,Beethoven
C+,"3/4",4,0,0,0,4,4,0,4,0,0,0,2,0,3,2,0,1,0.7778,0.4444,0.7778,0.1111,0.1111,0.1111,R,1,4,7,6,0,0,0,48,66,32,49,18,17,34,Beethoven
C,"4/4",14,2,2,11,0,6,0,15,6,0,2,2,42,0,6,0,0,0.9792,1.0,1.0,0.0208,0.0,0.0,L,5,6,19,30,0,0,0,55,65,29,53,10,24,36,Beethoven
C,"4/4",12,0,6,8,0,9,0,21,5,0,9,2,41,3,0,5,1,0.8958,1.0,1.0,0.1042,0.0,0.0,L,4,8,23,37,0,0,0,60,70,29,60,10,31,41,Beethoven
C,"4/4",2,2,0,17,4,2,17,4,0,2,14,4,41,3,3,3,0,0.75,1.0,1.0,0.25,0.0,0.0,L,2,6,32,28,0,0,0,63,66,33,63,3,30,33,Beethoven
C,"4/4",4,6,2,11,0,16,9,0,0,3,22,1,37,1,5,5,0,1.0,1.0,1.0,0.0,0.0,0.0,R,4,10,28,31,1,0,0,58,71,29,61,13,32,42,Beethoven
C,"4/4",4,2,6,8,4,10,6,4,3,1,25,1,38,1,2,7,0,1.0,1.0,1.0,0.0,0.0,0.0,B,6,9,19,39,1,0,0,56,71,28,54,15,26,43,Beethoven
C,"4/4",24,2,2,0,3,13,3,6,8,0,8,2,41,3,2,2,2,0.8958,1.0,1.0,0.1042,0.0,0.0,L,3,7,26,30,5,0,0,60,72,29,62,12,33,43,Beethoven
C,"4/4",13,0,14,4,0,15,2,13,7,1,0,11,36,3,1,5,3,1.0,1.0,1.0,0.0,0.0,0.0,B,5,12,9,45,9,0,0,59,75,29,53,16,24,46,Beethoven
C,"4/4",8,0,7,13,0,5,0,18,5,0,0,7,35,11,2,0,0,0.5833,1.0,0.8125,0.4167,0.0,0.0,L,4,4,25,24,6,0,0,56,75,31,63,19,32,44,Beethoven
C,"4/4",7,0,6,7,0,6,3,12,6,3,0,6,44,0,4,0,0,0.9375,1.0,1.0,0.0625,0.0,0.0,L,4,4,2,23,22,1,0,60,86,31,60,26,29,55,Beethoven
C,"4/4",10,1,6,2,0,14,0,14,13,0,0,8,36,7,2,3,0,0.0625,1.0,0.125,0.4375,0.0,0.0,L,5,11,48,4,0,0,0,59,65,31,60,6,29,34,Beethoven
C,"4/4",14,0,8,6,0,11,0,21,5,0,0,4,26,9,1,3,2,0.5625,0.8125,0.5625,0.0,0.0,0.0,L,4,8,25,32,0,0,0,60,68,29,63,8,34,39,Beethoven
C,"4/4",4,0,6,14,0,6,0,11,6,0,25,2,40,3,0,7,0,1.0,1.0,1.0,0.0,0.0,0.0,R,2,7,25,39,1,0,0,58,72,34,56,14,22,38,Beethoven
C,"4/4",18,4,3,5,2,16,0,14,8,0,0,6,38,1,2,5,2,1.0,1.0,1.0,0.0,0.0,0.0,B,3,11,8,46,8,0,0,59,75,29,56,16,27,46,Beethoven
C,"4/4",22,1,2,3,6,15,0,7,11,0,6,1,38,1,2,7,0,1.0,1.0,1.0,0.0,0.0,0.0,B,1,9,12,47,5,0,0,58,73,29,56,15,27,44,Beethoven
C,"4/4",17,0,10,8,0,9,0,24,8,0,0,4,38,1,0,10,0,0.9375,1.0,1.0,0.0625,0.0,0.0,L,6,13,22,39,0,0,0,55,68,29,63,13,34,39,Beethoven
C,"4/4",11,0,6,9,0,7,0,25,4,0,0,4,44,3,4,1,0,0.7917,1.0,0.9375,0.2083,0.0,0.0,L,2,14,11,26,13,0,0,60,79,31,60,19,29,48,Beethoven
C,"4/4",14,0,2,9,0,3,0,17,4,0,0,3,34,1,2,1,1,0.2917,1.0,0.8542,0.7083,0.0,0.0,L,1,15,22,13,1,0,0,60,74,31,63,14,32,43,Beethoven
C,"4/4",3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,0.0,0.0,0.0,B,0,2,3,1,0,0,0,60,60,36,55,-1,19,24,Beethoven
F+,"6/8",18,0,5,15,0,8,0,20,6,0,0,3,1,0,2,0,12,1.0,1.0,1.0,0.0,0.0,0.0,B,7,14,16,29,9,0,0,57,78,30,57,21,27,48,Beethoven
F+,"6/8",10,0,19,8,0,11,10,4,8,5,0,8,1,0,0,0,14,1.0,1.0,1.0,0.0,0.0,0.0,B,13,13,14,38,5,0,0,54,80,29,62,26,33,51,Beethoven
F+,"6/8",12,0,16,13,0,11,4,29,7,4,0,13,5,3,1,2,15,1.0,1.0,1.0,0.0,0.0,0.0,B,0,2,52,51,4,0,0,53,74,37,62,21,25,37,Beethoven
F+,"6/8",9,10,8,6,1,4,2,17,6,1,4,8,2,4,1,2,9,1.0,1.0,1.0,0.0,0.0,0.0,B,0,0,29,37,10,0,0,60,83,49,64,23,15,34,Beethoven
F+,"6/8",14,1,16,17,0,11,3,25,7,2,1,12,6,8,1,4,12,1.0,1.0,1.0,0.0,0.0,0.0,B,0,17,34,52,6,0,0,55,74,37,62,19,25,37,Beethoven
F+,"6/8",19,13,5,9,1,5,3,18,7,2,5,5,1,6,1,4,11,1.0,1.0,1.0,0.0,0.0,0.0,B,0,3,40,23,16,10,0,60,91,43,64,31,21,48,Beethoven
F+,"6/8",20,3,3,14,0,4,0,37,3,0,0,7,12,2,3,6,8,0.7917,0.625,0.8542,0.2083,0.1458,0.1458,R,0,9,36,18,24,4,0,61,86,37,62,25,25,49,Beethoven
F+,"6/8",10,0,19,7,1,27,1,25,16,0,3,25,38,9,0,6,10,1.0,0.2292,0.9495,0.0,0.2113,0.0505,R,0,8,50,33,23,20,0,65,93,42,62,28,20,51,Beethoven
F+,"6/8",23,0,16,11,4,20,2,23,12,3,2,17,39,9,6,7,6,1.0,0.25,0.9931,0.0,0.25,0.0069,R,0,8,36,45,43,1,0,65,85,44,63,20,19,41,Beethoven
F+,"6/8",12,5,7,15,1,33,1,11,4,8,19,2,14,18,10,7,2,1.0,0.8125,1.0,0.0,0.1875,0.0,R,0,1,12,46,52,7,0,71,88,47,73,17,26,41,Beethoven
D,"6/8",16,3,21,6,7,16,11,18,7,11,1,14,14,15,1,8,10,1.0,1.0,1.0,0.0,0.0,0.0,B,6,13,28,35,40,9,0,64,91,32,64,27,32,59,Beethoven
D,"6/8",19,0,8,0,14,4,4,30,0,6,0,4,26,8,9,5,0,0.9167,1.0,1.0,0.0833,0.0,0.0,L,5,3,66,5,7,3,0,30,86,49,59,56,10,37,Beethoven
D,"6/8",25,0,8,0,15,6,4,37,2,22,0,7,44,9,12,7,0,0.9167,1.0,1.0,0.0833,0.0,0.0,L,4,6,90,7,13,6,0,30,86,49,59,56,10,37,Beethoven
D,"6/8",21,4,24,2,22,25,2,20,6,17,8,14,8,48,3,13,0,1.0,1.0,1.0,0.0,0.0,0.0,R,0,0,23,77,60,5,0,66,91,50,73,25,23,41,Beethoven
D,"6/8",12,11,7,3,25,17,2,24,4,13,10,4,1,20,8,8,6,0.875,0.9583,0.9583,0.125,0.0417,0.0417,L,6,15,31,45,28,7,0,55,91,30,71,36,41,61,Beethoven
D,"6/8",3,8,5,0,17,4,0,17,0,18,0,3,0,5,1,2,9,0.875,1.0,1.0,0.125,0.0,0.0,L,7,15,21,23,7,2,0,57,90,26,59,33,33,64,Beethoven
D,"6/8",6,1,13,0,15,6,0,28,0,2,0,6,6,2,1,4,9,1.0,1.0,1.0,0.0,0.0,0.0,R,3,23,10,7,19,15,0,66,93,33,66,27,33,60,Beethoven
D,"6/8",5,3,8,2,17,7,3,6,7,7,1,4,10,5,1,8,3,1.0,1.0,1.0,0.0,0.0,0.0,B,0,8,16,17,21,8,0,62,93,40,68,31,28,53,Beethoven
C+,"6/8",11,5,7,0,19,11,0,16,5,3,1,3,11,3,2,7,6,1.0,1.0,1.0,0.0,0.0,0.0,B,0,6,20,15,31,9,0,50,90,37,82,40,45,53,Beethoven
C,"6/8",1,11,1,15,2,6,1,15,13,0,15,6,29,5,11,1,2,1.0,1.0,1.0,0.0,0.0,0.0,B,0,5,28,33,18,2,0,63,85,43,73,22,30,42,Beethoven
A,"6/8",8,5,6,3,12,2,10,5,3,11,1,12,29,8,11,0,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,8,25,22,16,7,0,57,92,39,78,35,39,53,Beethoven
F+,"6/8",10,0,23,9,0,20,1,33,15,0,0,15,39,9,0,11,5,0.8333,0.7083,0.9583,0.125,0.2917,0.0,R,2,32,28,29,26,9,0,56,86,30,68,30,38,56,Beethoven
F+,"6/8",18,0,27,10,3,28,1,27,35,0,6,16,71,1,1,20,3,0.9583,1.0,1.0,0.0417,0.0,0.0,L,2,31,39,11,36,52,0,69,93,35,62,24,27,58,Beethoven
F+,"6/8",30,1,35,26,2,32,9,19,5,8,0,10,71,0,4,11,10,0.9375,0.8125,1.0,0.0625,0.1875,0.0,R,0,6,54,51,60,6,0,65,85,44,69,20,25,41,Beethoven
F+,"6/8",16,21,21,20,1,21,3,29,24,2,2,13,69,1,7,14,5,0.875,1.0,1.0,0.125,0.0,0.0,L,0,6,67,27,44,29,0,65,95,44,62,30,18,51,Beethoven
F+,"6/8",29,12,14,28,0,10,5,45,10,1,10,10,50,8,7,11,8,0.8854,1.0,1.0,0.1146,0.0,0.0,L,8,12,50,39,27,30,8,57,97,25,64,40,39,72,Beethoven
F+,"6/8",8,17,14,10,2,14,20,28,12,2,1,11,9,14,12,5,8,1.0,1.0,1.0,0.0,0.0,0.0,B,8,32,41,46,12,0,0,55,83,31,61,28,30,52,Beethoven
F+,"6/8",22,21,8,17,0,11,5,34,8,2,2,10,18,4,8,11,8,1.0,1.0,1.0,0.0,0.0,0.0,B,8,47,25,36,24,0,0,53,81,29,61,28,32,52,Beethoven
F+,"6/8",27,6,1,25,1,8,0,18,17,1,13,0,28,9,1,8,7,0.7917,0.25,0.825,0.2083,0.2708,0.175,R,0,8,30,38,27,14,0,76,93,37,69,17,32,56,Beethoven
F+,"6/8",26,17,0,5,22,10,2,15,17,1,20,2,32,7,4,5,11,1.0,0.2292,0.8939,0.0,0.2708,0.1061,R,6,8,33,43,21,26,0,70,93,34,69,23,35,59,Beethoven
F+,"6/8",36,5,11,5,13,26,14,29,15,15,10,10,13,9,9,9,17,1.0,0.5208,1.0,0.0,0.2292,0.0,R,3,13,26,58,70,19,0,66,90,32,73,24,41,58,Beethoven
F+,"6/8",22,1,19,6,13,18,8,26,2,13,1,15,11,11,4,11,11,1.0,1.0,1.0,0.0,0.0,0.0,B,1,9,15,61,41,17,0,68,95,36,71,27,35,59,Beethoven
F+,"6/8",17,0,10,0,12,8,6,23,2,8,0,4,22,14,9,2,1,0.9167,1.0,1.0,0.0833,0.0,0.0,L,1,8,37,28,9,7,0,34,95,37,63,61,26,58,Beethoven
F+,"6/8",25,0,8,0,15,4,4,33,2,16,0,7,40,10,10,6,0,0.9167,1.0,1.0,0.0833,0.0,0.0,L,1,9,42,43,10,9,0,34,90,53,63,56,10,37,Beethoven
F+,"6/8",18,0,22,0,24,21,0,33,0,19,3,14,18,38,4,12,0,1.0,1.0,1.0,0.0,0.0,0.0,R,0,0,20,65,56,13,0,70,94,53,75,24,22,41,Beethoven
F+,"6/8",15,10,12,2,20,17,2,24,3,17,14,6,8,17,6,10,8,0.9583,0.9583,0.9583,0.0417,0.0417,0.0417,B,4,13,16,46,50,13,0,62,95,34,76,33,42,61,Beethoven
F+,"6/8",11,9,3,2,18,5,1,16,3,18,0,4,5,6,3,4,8,0.7917,1.0,1.0,0.2083,0.0,0.0,L,3,8,35,35,9,0,0,61,75,30,63,14,33,45,Beethoven
F+,"6/8",7,0,7,0,15,4,0,35,0,6,0,5,3,6,2,2,9,1.0,1.0,1.0,0.0,0.0,0.0,B,1,14,21,14,19,10,0,61,92,34,70,31,36,58,Beethoven
F+,"6/8",15,4,0,0,7,13,0,7,17,0,4,0,0,10,2,5,4,0.8333,0.9167,0.9167,0.1667,0.0833,0.0833,L,5,16,11,3,17,15,0,70,94,30,59,24,29,64,Beethoven
G,"6/8",32,0,5,1,20,5,4,24,2,16,0,6,34,9,10,7,1,0.9167,1.0,1.0,0.0833,0.0,0.0,L,2,11,35,49,10,8,0,35,91,35,64,56,29,56,Beethoven
G,"6/8",4,5,8,3,12,7,2,43,5,15,5,34,44,6,4,15,3,0.9583,1.0,1.0,0.0417,0.0,0.0,L,0,2,38,56,25,22,0,73,90,48,69,17,21,42,Beethoven
B,"6/8",12,8,10,6,10,0,2,35,0,5,29,2,12,18,4,0,10,1.0,1.0,1.0,0.0,0.0,0.0,L,7,12,33,49,6,12,0,57,90,32,69,33,37,58,Beethoven
F+,"6/8",18,13,5,11,1,6,4,21,8,1,4,3,2,6,4,2,11,1.0,1.0,1.0,0.0,0.0,0.0,B,5,22,20,35,13,0,0,54,83,31,52,29,21,52,Beethoven
F+,"6/8",36,6,6,1,12,14,0,21,13,0,5,10,18,2,17,6,5,1.0,1.0,1.0,0.0,0.0,0.0,L,15,27,13,43,18,8,0,53,91,30,50,38,20,61,Beethoven
F+,"6/8",42,0,8,0,16,12,0,33,10,0,1,2,56,1,3,6,6,1.0,1.0,1.0,0.0,0.0,0.0,R,11,38,21,6,37,11,0,70,94,30,54,24,24,64,Beethoven
F+,"6/8",19,0,5,6,6,9,0,14,9,0,0,8,1,6,1,1,10,1.0,1.0,1.0,0.0,0.0,0.0,B,8,10,15,35,8,0,0,58,74,29,61,16,32,45,Beethoven
F+,"6/8",9,0,0,0,9,0,0,9,0,0,0,0,0,0,1,0,4,0.7778,0.7778,0.7778,0.2222,0.2222,0.2222,B,4,9,4,4,4,2,0,58,85,30,58,27,28,55,Beethoven
G,"4/4",8,0,6,0,9,5,0,7,0,1,0,2,18,0,4,2,0,1.0,0.625,1.0,0.0,0.375,0.0,R,0,0,11,17,10,0,0,67,79,50,60,12,10,29,Beethoven
G,"4/4",10,0,5,0,5,7,0,9,0,5,2,2,11,14,2,0,0,0.9375,0.9375,0.9375,0.0625,0.0625,0.0625,B,0,1,10,22,12,0,0,67,79,43,65,12,22,36,Beethoven
G,"4/4",6,0,7,0,6,5,0,13,0,3,0,4,20,12,0,0,0,1.0,0.625,1.0,0.0,0.375,0.0,R,0,0,18,6,20,0,0,69,83,50,59,14,9,33,Beethoven
G,"4/4",4,0,5,0,5,6,0,9,0,4,0,5,23,0,5,0,0,1.0,0.3125,1.0,0.0,0.6875,0.0,R,0,0,10,12,16,0,0,62,81,50,57,19,7,31,Beethoven
G,"4/4",8,0,6,0,9,5,0,7,0,1,0,2,18,0,4,2,0,1.0,0.625,1.0,0.0,0.375,0.0,R,0,0,11,17,10,0,0,67,79,50,60,12,10,29,Beethoven
G,"4/4",10,0,5,0,5,7,0,9,0,5,2,2,11,14,2,0,0,0.9375,0.9375,0.9375,0.0625,0.0625,0.0625,B,0,1,10,22,12,0,0,67,79,43,65,12,22,36,Beethoven
G,"4/4",9,0,6,0,6,2,0,15,0,0,0,4,22,10,0,0,0,0.875,1.0,1.0,0.125,0.0,0.0,L,0,0,30,2,7,3,0,74,86,50,60,12,10,36,Beethoven
G,"4/4",11,0,7,0,6,3,0,11,0,0,0,3,16,8,3,0,0,0.8125,0.9375,0.9375,0.1875,0.0625,0.0625,L,0,2,25,5,8,1,0,59,86,43,60,27,17,43,Beethoven
G,"4/4",10,0,2,0,8,3,0,6,0,0,0,1,5,2,7,0,0,0.7813,0.6875,0.7813,0.0938,0.1875,0.0938,R,0,3,9,16,2,0,0,59,74,43,62,15,19,31,Beethoven
G,"6/8",15,0,3,0,9,2,2,9,0,2,1,3,7,12,5,0,0,0.9583,0.75,1.0,0.0417,0.25,0.0,R,0,0,17,25,4,0,0,66,74,50,65,8,15,24,Beethoven
G,"6/8",6,0,4,0,4,5,1,5,0,4,0,4,12,6,3,0,0,0.9583,0.6667,0.9583,0.0417,0.3333,0.0417,R,0,0,9,12,12,0,0,66,79,50,64,13,14,29,Beethoven
G,"6/8",3,0,5,0,5,0,3,11,0,5,0,4,11,8,3,0,0,1.0,0.9583,1.0,0.0,0.0417,0.0,R,0,0,13,9,14,0,0,66,81,50,62,15,12,31,Beethoven
G,"6/8",8,0,4,0,3,1,0,8,0,4,0,4,11,8,0,0,1,0.9167,0.5833,0.9167,0.0833,0.4167,0.0833,R,0,0,12,17,3,0,0,62,74,50,60,12,10,24,Beethoven
G,"6/8",2,0,5,1,3,6,0,5,0,3,0,4,19,0,0,0,2,0.9583,0.1667,0.9583,0.0417,0.8333,0.0417,R,0,0,6,16,7,0,0,62,76,50,60,14,10,26,Beethoven
G,"6/8",14,0,4,0,10,5,1,11,0,2,0,4,6,9,9,0,0,0.9583,0.75,1.0,0.0417,0.25,0.0,R,0,0,18,29,4,0,0,66,74,50,62,8,12,24,Beethoven
G,"6/8",9,0,2,0,6,6,0,7,0,3,1,1,9,10,2,0,0,0.9583,0.6667,0.9583,0.0417,0.3333,0.0417,R,0,0,10,15,10,0,0,67,79,50,65,12,15,29,Beethoven
G,"6/8",7,0,8,0,5,4,1,4,0,2,0,4,14,2,3,2,0,1.0,0.6667,1.0,0.0,0.3333,0.0,R,0,0,10,22,3,0,0,62,74,48,60,12,12,26,Beethoven
G,"6/8",8,0,5,0,7,6,0,7,0,5,0,3,9,14,0,1,0,0.9583,1.0,1.0,0.0417,0.0,0.0,L,0,0,20,14,7,0,0,67,79,48,62,12,14,31,Beethoven
G,"6/8",7,0,1,0,5,2,0,6,0,0,0,1,1,5,1,2,0,0.6667,0.6667,0.6667,0.3333,0.3333,0.3333,B,0,1,10,7,4,0,0,59,79,43,62,20,19,36,Beethoven
C,"4/4",23,0,6,0,12,9,0,15,0,9,0,9,54,4,3,3,0,0.9844,0.875,1.0,0.0156,0.0,0.0,R,0,1,17,56,9,0,0,53,74,36,60,21,24,38,Debussy
C,"4/4",16,0,15,0,16,11,0,7,0,12,0,5,55,1,7,1,0,0.75,0.75,0.9063,0.1563,0.25,0.0,B,0,4,40,38,0,0,0,53,69,41,64,16,23,28,Debussy
C,"4/4",8,0,8,0,13,8,0,0,8,0,1,5,49,1,0,0,0,0.375,0.625,0.9063,0.5313,0.3438,0.0,L,0,7,30,14,0,0,0,52,68,40,64,16,24,28,Debussy
C,"4/4",6,0,14,0,20,14,0,6,0,12,0,8,48,16,0,0,0,0.75,0.5,1.0,0.25,0.5,0.0,R,0,0,14,64,2,0,0,55,72,57,67,17,10,15,Debussy
C,"4/4",2,2,6,0,18,20,2,8,8,6,2,6,48,16,0,0,0,0.75,0.5,1.0,0.25,0.5,0.0,R,0,0,76,4,0,0,0,50,61,52,55,11,3,9,Debussy
C,"4/4",10,2,10,0,17,3,5,10,4,6,0,10,32,17,2,0,1,0.7344,0.625,0.8125,0.0781,0.1875,0.0,R,0,3,33,36,5,0,0,50,78,36,61,28,25,42,Debussy
C,"4/4",8,4,6,0,22,0,10,18,0,2,6,4,31,15,5,1,0,0.6094,0.375,0.625,0.0156,0.1875,0.0,R,0,0,10,39,31,0,0,62,79,52,61,17,9,27,Debussy
C,"4/4",9,0,11,0,17,3,2,15,0,3,13,6,52,9,3,0,0,0.8438,1.0,0.9375,0.0938,0.0,0.0,L,0,7,19,41,12,0,0,55,78,36,60,23,24,42,Debussy
E-,"4/4",4,0,3,3,0,0,0,14,0,6,0,3,10,5,0,2,1,0.8438,0.5,0.875,0.0313,0.0,0.0,R,6,2,12,11,2,0,0,53,74,34,62,21,28,40,Debussy
A-,"4/4",10,0,8,0,4,4,0,9,0,2,0,7,25,2,5,0,0,0.9375,1.0,1.0,0.0625,0.0,0.0,L,4,0,22,18,0,0,0,51,61,32,70,10,38,29,Debussy
A-,"4/4",6,0,4,0,4,6,0,5,0,5,0,8,28,2,2,0,0,0.9688,1.0,1.0,0.0313,0.0,0.0,L,4,1,13,20,0,0,0,55,65,32,68,10,36,33,Debussy
C,"4/4",19,0,6,0,12,9,0,21,0,9,0,9,30,12,4,2,2,0.7656,0.625,0.7813,0.0156,0.0313,0.0,R,3,3,14,56,9,0,0,53,74,31,60,21,29,43,Debussy
C,"4/4",16,0,15,0,16,10,0,7,0,13,1,4,55,1,7,1,0,0.75,0.75,0.9063,0.1563,0.25,0.0,B,0,4,40,38,0,0,0,53,69,41,64,16,23,28,Debussy
C,"4/4",18,0,8,0,17,7,0,0,15,0,1,0,64,1,0,0,0,0.5,0.5,0.9063,0.4063,0.4375,0.0,B,0,5,30,25,6,0,0,52,80,40,72,28,32,40,Debussy
C,"4/4",21,0,12,5,10,8,0,10,6,5,0,2,49,15,0,0,0,0.5,0.9688,1.0,0.5,0.0313,0.0,L,0,0,0,18,48,13,0,68,89,62,80,21,18,27,Debussy
C,"4/4",18,0,15,5,11,8,0,9,6,5,0,3,48,16,0,0,0,0.5,1.0,1.0,0.5,0.0,0.0,L,0,0,18,50,12,0,0,56,77,50,68,21,18,27,Debussy
C,"4/4",16,1,11,2,14,6,2,11,0,6,3,6,50,14,0,0,0,0.75,1.0,1.0,0.25,0.0,0.0,L,0,1,15,42,20,0,0,52,83,41,74,31,33,42,Debussy
C,"4/4",18,1,1,2,26,0,2,13,0,2,3,6,54,10,0,0,0,0.75,1.0,1.0,0.25,0.0,0.0,L,0,2,6,37,25,4,0,52,88,36,79,36,43,52,Debussy
C,"4/4",6,0,1,0,3,2,0,1,0,2,0,1,0,2,0,3,0,0.625,0.625,0.625,0.375,0.375,0.375,B,1,8,7,0,0,0,0,36,52,24,45,16,21,28,Debussy
A,"4/4",0,0,2,0,1,8,0,4,2,2,1,4,17,2,1,0,0,1.0,0.0,1.0,0.0,1.0,0.0,R,0,0,0,1,23,0,0,71,83,0,0,12,-1,83,Debussy
A,"4/4",3,0,14,0,15,13,1,10,7,2,3,3,37,2,10,0,0,1.0,1.0,1.0,0.0,0.0,0.0,L,0,0,2,37,32,0,0,68,77,57,68,9,11,20,Debussy
A,"4/4",5,0,4,0,8,3,1,15,0,2,0,5,16,2,1,3,1,0.875,0.625,0.875,0.125,0.375,0.125,R,2,6,11,14,6,4,0,61,88,33,57,27,24,55,Debussy
A,"4/4",9,0,14,0,9,0,11,6,0,8,0,9,24,1,4,7,0,1.0,0.75,1.0,0.0,0.25,0.0,R,0,8,22,27,9,0,0,57,76,42,64,19,22,34,Debussy
A,"4/4",2,0,9,0,0,3,0,4,3,4,0,8,17,2,0,1,1,0.8437,0.375,0.8437,0.1563,0.625,0.1563,R,4,4,4,0,21,0,0,56,83,28,47,27,19,55,Debussy
A,"4/4",3,11,0,6,7,0,13,0,12,11,3,8,31,7,7,2,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,0,3,28,42,1,0,63,85,51,77,22,26,34,Debussy
A,"4/4",3,7,7,1,10,8,7,6,6,1,4,1,26,2,6,2,1,1.0,0.8125,1.0,0.0,0.1875,0.0,R,0,0,7,33,20,1,0,63,85,51,66,22,15,34,Debussy
A,"4/4",5,0,2,0,5,3,0,14,0,1,0,3,6,2,1,3,1,1.0,1.0,1.0,0.0,0.0,0.0,B,2,6,11,10,0,4,0,61,88,33,57,27,24,55,Debussy
C+,"9/8",8,0,6,0,12,4,0,9,2,4,0,6,3,15,2,3,0,0.8889,0.5833,0.8889,0.0,0.0833,0.0,R,0,0,0,24,27,0,0,68,80,63,69,12,6,17,Debussy
C+,"9/8",6,0,10,0,7,7,0,8,1,9,0,5,21,1,2,6,0,1.0,0.8333,1.0,0.0,0.1111,0.0,R,0,1,12,37,3,0,0,56,75,44,63,19,19,31,Debussy
C+,"9/8",21,0,7,0,15,10,0,11,0,8,0,0,2,8,4,3,4,0.9722,0.6944,0.9722,0.0,0.2778,0.0,R,0,5,22,24,21,0,0,53,80,37,68,27,31,43,Debussy
C+,"9/8",22,0,17,0,18,17,0,7,0,35,3,9,2,9,0,2,16,0.9583,1.0,1.0,0.0417,0.0,0.0,L,1,4,6,62,43,12,0,61,89,27,70,28,43,62,Debussy
C+,"9/8",9,0,29,0,12,40,0,8,2,33,0,19,1,3,3,2,20,0.9306,1.0,1.0,0.0694,0.0,0.0,L,3,4,11,66,54,14,0,66,90,27,75,24,48,63,Debussy
C+,"9/8",21,0,19,0,2,40,0,13,0,42,0,5,0,6,4,2,18,0.8611,1.0,1.0,0.1389,0.0,0.0,L,2,4,27,59,44,6,0,66,87,32,70,21,38,55,Debussy
C+,"9/8",15,0,4,6,14,2,0,31,0,1,4,5,28,4,0,4,4,1.0,1.0,1.0,0.0,0.0,0.0,B,0,14,17,31,16,4,0,56,92,37,77,36,40,55,Debussy
C+,"9/8",19,0,12,0,23,13,5,14,0,15,0,8,30,15,7,3,3,0.8472,0.4722,1.0,0.1528,0.0,0.0,R,0,22,37,33,17,0,0,58,79,37,68,21,31,42,Debussy
C+,"9/8",11,3,9,6,13,13,0,23,0,13,6,6,56,5,7,4,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,3,16,44,37,3,0,66,85,39,70,19,31,46,Debussy
F+,"9/8",15,0,15,19,0,7,0,29,0,2,16,1,52,11,6,3,0,1.0,1.0,1.0,0.0,0.0,0.0,B,0,0,7,40,34,21,2,66,97,56,76,31,20,41,Debussy
